player,date,overall,phy,pac
Hatem Elhamed,2016-08-26,64,68,62
Hatem Elhamed,2016-09-01,64,68,62
Hatem Elhamed,2016-09-08,64,68,62
Hatem Elhamed,2016-09-14,64,68,62
Hatem Elhamed,2016-09-22,64,68,62
Rami Gershon,2009-08-30,56,63,65
Rami Gershon,2010-02-22,56,63,65
Rami Gershon,2010-08-30,55,63,65
Rami Gershon,2011-02-22,61,67,63
Rami Gershon,2011-08-30,65,73,60
Rami Gershon,2012-02-22,66,74,63
Rami Gershon,2012-08-31,67,74,63
Rami Gershon,2013-02-15,67,73,59
Rami Gershon,2013-02-22,67,73,59
Rami Gershon,2013-03-01,67,73,59
Rami Gershon,2013-03-04,67,73,59
Rami Gershon,2013-03-08,67,73,59
Rami Gershon,2013-03-15,67,73,59
Rami Gershon,2013-03-22,67,73,59
Rami Gershon,2013-03-28,67,73,59
Rami Gershon,2013-04-05,67,73,59
Rami Gershon,2013-04-12,67,73,59
Rami Gershon,2013-04-19,67,73,59
Rami Gershon,2013-04-26,67,73,59
Rami Gershon,2013-05-03,67,73,59
Rami Gershon,2013-05-10,67,73,59
Rami Gershon,2013-05-17,67,73,59
Rami Gershon,2013-05-24,67,73,59
Rami Gershon,2013-05-31,67,73,59
Rami Gershon,2013-06-07,67,73,59
Rami Gershon,2013-06-14,67,73,59
Rami Gershon,2013-06-21,67,73,59
Rami Gershon,2013-06-28,67,73,59
Rami Gershon,2013-07-05,67,73,59
Rami Gershon,2013-07-12,67,73,59
Rami Gershon,2013-07-19,67,73,59
Rami Gershon,2013-07-26,67,73,59
Rami Gershon,2013-08-02,67,73,59
Rami Gershon,2013-08-09,67,73,59
Rami Gershon,2013-08-16,67,73,59
Rami Gershon,2013-08-23,67,73,59
Rami Gershon,2013-08-30,67,73,59
Rami Gershon,2013-09-06,67,73,59
Rami Gershon,2013-09-13,67,73,59
Rami Gershon,2013-09-20,67,73,59
Rami Gershon,2013-09-20,68,75,65
Rami Gershon,2013-09-27,68,75,65
Rami Gershon,2013-10-04,68,75,65
Rami Gershon,2013-10-11,68,75,65
Rami Gershon,2013-10-18,68,73,65
Rami Gershon,2013-10-25,68,73,65
Rami Gershon,2013-11-01,68,73,65
Rami Gershon,2013-11-08,68,73,65
Rami Gershon,2013-11-15,68,73,65
Rami Gershon,2013-11-22,68,73,65
Rami Gershon,2013-11-29,68,73,65
Rami Gershon,2013-12-06,68,73,65
Rami Gershon,2013-12-13,68,73,65
Rami Gershon,2013-12-20,68,73,65
Rami Gershon,2013-12-27,68,73,65
Rami Gershon,2014-01-03,68,73,65
Rami Gershon,2014-01-10,68,73,65
Rami Gershon,2014-01-17,68,73,65
Rami Gershon,2014-01-24,68,73,65
Rami Gershon,2014-01-31,68,73,65
Rami Gershon,2014-02-07,68,73,65
Rami Gershon,2014-02-14,68,73,65
Rami Gershon,2014-02-21,68,73,65
Rami Gershon,2014-02-28,68,73,65
Rami Gershon,2014-03-07,68,73,65
Rami Gershon,2014-03-14,68,73,65
Rami Gershon,2014-03-21,68,73,65
Rami Gershon,2014-03-28,68,73,65
Rami Gershon,2014-04-04,68,73,65
Rami Gershon,2014-04-11,68,73,65
Rami Gershon,2014-04-18,68,73,65
Rami Gershon,2014-04-25,68,73,65
Rami Gershon,2014-05-02,68,73,65
Rami Gershon,2014-05-09,70,73,65
Rami Gershon,2014-05-16,70,73,65
Rami Gershon,2014-05-23,70,73,65
Rami Gershon,2014-05-30,70,73,65
Rami Gershon,2014-06-06,70,73,65
Rami Gershon,2014-06-13,70,73,65
Rami Gershon,2014-06-20,70,73,65
Rami Gershon,2014-07-18,70,73,65
Rami Gershon,2014-07-20,70,73,65
Rami Gershon,2014-07-25,70,73,65
Rami Gershon,2014-08-01,70,73,65
Rami Gershon,2014-08-08,70,73,65
Rami Gershon,2014-08-15,70,73,65
Rami Gershon,2014-08-22,70,73,65
Rami Gershon,2014-08-29,70,73,65
Rami Gershon,2014-09-05,70,73,65
Rami Gershon,2014-09-12,70,73,65
Rami Gershon,2014-09-18,69,72,67
Rami Gershon,2014-09-19,70,73,65
Rami Gershon,2014-09-23,69,72,67
Rami Gershon,2014-09-26,69,72,67
Rami Gershon,2014-10-02,69,72,67
Rami Gershon,2014-10-10,69,72,67
Rami Gershon,2014-10-17,69,72,67
Rami Gershon,2014-10-24,69,72,67
Rami Gershon,2014-10-31,69,72,67
Rami Gershon,2014-11-07,69,72,67
Rami Gershon,2014-11-14,69,72,67
Rami Gershon,2014-11-21,69,72,67
Rami Gershon,2014-11-26,69,72,67
Rami Gershon,2014-11-28,69,72,67
Rami Gershon,2014-12-05,69,72,67
Rami Gershon,2014-12-12,69,72,67
Rami Gershon,2014-12-19,69,72,67
Rami Gershon,2014-12-27,69,72,67
Rami Gershon,2015-01-02,69,72,67
Rami Gershon,2015-01-09,69,72,67
Rami Gershon,2015-01-16,69,72,67
Rami Gershon,2015-01-23,69,72,67
Rami Gershon,2015-01-26,69,72,67
Rami Gershon,2015-01-28,69,72,67
Rami Gershon,2015-01-30,69,72,67
Rami Gershon,2015-02-06,69,72,67
Rami Gershon,2015-02-13,69,72,67
Rami Gershon,2015-02-20,69,72,67
Rami Gershon,2015-02-27,69,72,67
Rami Gershon,2015-03-06,70,72,67
Rami Gershon,2015-03-10,70,72,67
Rami Gershon,2015-03-13,70,72,67
Rami Gershon,2015-03-20,70,72,67
Rami Gershon,2015-03-27,70,72,67
Rami Gershon,2015-04-01,70,72,67
Rami Gershon,2015-04-10,70,72,67
Rami Gershon,2015-04-17,70,72,67
Rami Gershon,2015-04-24,70,72,67
Rami Gershon,2015-05-01,70,72,67
Rami Gershon,2015-05-08,70,72,67
Rami Gershon,2015-05-15,71,75,67
Rami Gershon,2015-05-22,71,75,67
Rami Gershon,2015-05-29,71,75,67
Rami Gershon,2015-06-05,71,75,67
Rami Gershon,2015-06-12,71,75,67
Rami Gershon,2015-06-19,71,75,67
Rami Gershon,2015-06-26,71,75,67
Rami Gershon,2015-07-03,71,75,67
Rami Gershon,2015-07-10,71,75,67
Rami Gershon,2015-07-16,71,75,67
Rami Gershon,2015-07-24,71,75,67
Rami Gershon,2015-07-31,71,75,67
Rami Gershon,2015-08-07,71,75,67
Rami Gershon,2015-08-14,71,75,67
Rami Gershon,2015-08-21,71,75,67
Rami Gershon,2015-08-27,71,75,67
Rami Gershon,2015-09-01,71,75,67
Rami Gershon,2015-09-04,71,75,67
Rami Gershon,2015-09-10,71,75,67
Rami Gershon,2015-09-21,73,76,66
Rami Gershon,2015-09-25,73,76,66
Rami Gershon,2015-10-02,73,76,66
Rami Gershon,2015-10-09,73,76,66
Rami Gershon,2015-10-16,73,76,66
Rami Gershon,2015-10-19,73,76,66
Rami Gershon,2015-10-23,73,76,66
Rami Gershon,2015-10-30,73,76,66
Rami Gershon,2015-11-06,73,76,66
Rami Gershon,2015-11-12,72,76,66
Rami Gershon,2015-11-19,72,76,66
Rami Gershon,2015-11-26,72,76,66
Rami Gershon,2015-12-03,72,76,66
Rami Gershon,2015-12-10,72,76,66
Rami Gershon,2015-12-17,72,76,66
Rami Gershon,2015-12-24,72,76,66
Rami Gershon,2015-12-30,72,76,66
Rami Gershon,2016-01-07,72,76,66
Rami Gershon,2016-01-14,72,76,66
Rami Gershon,2016-01-21,72,76,66
Rami Gershon,2016-01-28,72,76,66
Rami Gershon,2016-02-04,72,76,66
Rami Gershon,2016-02-11,72,76,66
Rami Gershon,2016-02-13,72,76,66
Rami Gershon,2016-02-18,72,76,66
Rami Gershon,2016-02-19,72,76,66
Rami Gershon,2016-02-25,72,76,66
Rami Gershon,2016-03-03,72,76,66
Rami Gershon,2016-03-10,72,76,66
Rami Gershon,2016-03-17,72,76,66
Rami Gershon,2016-03-24,72,76,66
Rami Gershon,2016-03-31,72,76,66
Rami Gershon,2016-04-07,72,76,66
Rami Gershon,2016-04-14,72,76,66
Rami Gershon,2016-04-21,72,76,66
Rami Gershon,2016-04-28,72,76,66
Rami Gershon,2016-05-05,72,76,66
Rami Gershon,2016-05-12,72,76,66
Rami Gershon,2016-05-19,72,76,66
Rami Gershon,2016-05-26,72,76,66
Rami Gershon,2016-06-02,72,76,66
Rami Gershon,2016-06-09,72,76,66
Rami Gershon,2016-06-16,72,76,66
Rami Gershon,2016-06-23,72,76,66
Rami Gershon,2016-06-30,72,76,66
Rami Gershon,2016-07-07,72,76,66
Rami Gershon,2016-07-14,72,76,66
Rami Gershon,2016-07-21,72,76,66
Rami Gershon,2016-07-28,72,76,66
Rami Gershon,2016-08-04,72,76,66
Rami Gershon,2016-08-11,72,76,66
Rami Gershon,2016-08-18,72,76,66
Rami Gershon,2016-08-26,72,76,66
Rami Gershon,2016-09-01,72,76,66
Rami Gershon,2016-09-08,72,76,66
Rami Gershon,2016-09-14,72,76,66
Rami Gershon,2016-09-20,74,76,65
Rami Gershon,2016-09-22,72,76,66
Rami Gershon,2016-09-29,74,76,65
Rami Gershon,2016-10-06,74,76,65
Rami Gershon,2016-10-13,74,76,65
Rami Gershon,2016-10-19,74,76,65
Rami Gershon,2016-10-27,74,76,65
Rami Gershon,2016-11-03,74,76,65
Rami Gershon,2016-11-07,74,76,65
Rami Gershon,2016-11-10,74,76,65
Rami Gershon,2016-11-14,74,76,65
Rami Gershon,2016-11-17,74,76,65
Rami Gershon,2016-11-21,74,76,65
Rami Gershon,2016-11-24,74,76,65
Rami Gershon,2016-11-28,74,76,65
Rafael Rafinha,2011-08-30,67,67,74
Rafael Rafinha,2012-02-22,69,68,83
Rafael Rafinha,2012-08-31,68,70,83
Rafael Rafinha,2013-02-15,67,70,83
Rafael Rafinha,2013-02-22,67,70,83
Rafael Rafinha,2013-03-01,67,70,83
Rafael Rafinha,2013-03-04,67,70,83
Rafael Rafinha,2013-03-08,67,70,83
Rafael Rafinha,2013-03-15,67,70,83
Rafael Rafinha,2013-03-22,67,70,83
Rafael Rafinha,2013-03-28,67,70,83
Rafael Rafinha,2013-04-05,67,70,83
Rafael Rafinha,2013-04-12,67,70,83
Rafael Rafinha,2013-04-19,67,70,83
Rafael Rafinha,2013-04-26,67,70,83
Rafael Rafinha,2013-05-03,67,70,83
Rafael Rafinha,2013-05-10,67,70,83
Rafael Rafinha,2013-05-17,67,70,83
Rafael Rafinha,2013-05-24,67,70,83
Rafael Rafinha,2013-05-31,67,70,83
Rafael Rafinha,2013-06-07,67,70,83
Rafael Rafinha,2013-06-14,67,70,83
Rafael Rafinha,2013-06-21,67,70,83
Rafael Rafinha,2013-06-28,67,70,83
Rafael Rafinha,2013-07-05,67,70,83
Rafael Rafinha,2013-07-12,67,70,83
Rafael Rafinha,2013-07-19,67,70,83
Rafael Rafinha,2013-07-26,67,70,83
Rafael Rafinha,2013-08-02,67,70,83
Rafael Rafinha,2013-08-09,67,70,83
Rafael Rafinha,2013-08-16,67,70,83
Rafael Rafinha,2013-08-23,67,70,83
Rafael Rafinha,2013-08-30,67,70,83
Rafael Rafinha,2013-09-06,67,70,83
Rafael Rafinha,2013-09-13,67,70,83
Rafael Rafinha,2013-09-20,67,70,83
Rafael Rafinha,2013-09-20,66,70,76
Rafael Rafinha,2013-09-27,66,70,76
Rafael Rafinha,2013-10-04,66,70,76
Rafael Rafinha,2013-10-11,66,70,76
Rafael Rafinha,2013-10-18,66,70,76
Rafael Rafinha,2013-10-25,66,70,76
Rafael Rafinha,2013-11-01,66,70,76
Rafael Rafinha,2013-11-08,66,70,76
Rafael Rafinha,2013-11-15,66,70,76
Rafael Rafinha,2013-11-22,66,70,76
Rafael Rafinha,2013-11-29,66,70,76
Rafael Rafinha,2013-12-06,66,70,76
Rafael Rafinha,2013-12-13,66,70,76
Rafael Rafinha,2013-12-20,66,70,76
Rafael Rafinha,2013-12-27,66,70,76
Rafael Rafinha,2014-01-03,66,70,76
Rafael Rafinha,2014-01-10,66,70,76
Rafael Rafinha,2014-01-17,66,70,76
Rafael Rafinha,2014-01-24,66,70,76
Rafael Rafinha,2014-01-31,66,70,76
Rafael Rafinha,2014-02-07,66,70,76
Rafael Rafinha,2014-02-14,66,70,76
Rafael Rafinha,2014-02-21,66,70,76
Rafael Rafinha,2014-02-28,66,70,76
Rafael Rafinha,2014-03-07,66,70,76
Rafael Rafinha,2014-03-14,66,70,76
Rafael Rafinha,2014-03-21,66,70,76
Rafael Rafinha,2014-03-28,66,70,76
Rafael Rafinha,2014-04-04,66,70,76
Rafael Rafinha,2014-04-11,66,70,76
Rafael Rafinha,2014-04-18,66,70,76
Rafael Rafinha,2014-04-25,66,70,76
Rafael Rafinha,2014-05-02,66,70,76
Rafael Rafinha,2014-05-09,66,70,76
Rafael Rafinha,2014-05-16,66,70,76
Rafael Rafinha,2014-05-23,66,70,76
Rafael Rafinha,2014-05-30,66,70,76
Rafael Rafinha,2014-06-06,66,70,76
Rafael Rafinha,2014-06-13,66,70,76
Rafael Rafinha,2014-06-20,66,70,76
Rafael Rafinha,2014-07-18,66,70,76
Rafael Rafinha,2014-07-20,66,70,76
Rafael Rafinha,2014-07-25,66,70,76
Rafael Rafinha,2014-08-01,66,70,76
Rafael Rafinha,2014-08-08,66,70,76
Rafael Rafinha,2014-08-15,66,70,76
Rafael Rafinha,2014-08-22,66,70,76
Rafael Rafinha,2014-08-29,66,70,76
Rafael Rafinha,2014-09-05,66,70,76
Rafael Rafinha,2014-09-12,66,70,76
Rafael Rafinha,2014-09-18,66,70,72
Rafael Rafinha,2014-09-19,66,70,76
Rafael Rafinha,2014-09-23,66,70,72
Rafael Rafinha,2014-09-26,66,70,72
Rafael Rafinha,2014-10-02,66,70,72
Rafael Rafinha,2014-10-10,66,70,72
Rafael Rafinha,2014-10-17,66,70,72
Rafael Rafinha,2014-10-24,66,70,72
Rafael Rafinha,2014-10-31,66,70,72
Rafael Rafinha,2014-11-07,66,70,72
Rafael Rafinha,2014-11-14,66,70,72
Rafael Rafinha,2014-11-21,66,70,72
Rafael Rafinha,2014-11-26,66,70,72
Rafael Rafinha,2014-11-28,66,70,72
Rafael Rafinha,2014-12-05,66,70,72
Rafael Rafinha,2014-12-12,66,70,72
Rafael Rafinha,2014-12-19,66,70,72
Rafael Rafinha,2014-12-27,66,70,72
Rafael Rafinha,2015-01-02,66,70,72
Rafael Rafinha,2015-01-09,66,70,72
Rafael Rafinha,2015-01-16,66,70,72
Rafael Rafinha,2015-01-23,66,70,72
Rafael Rafinha,2015-01-26,66,70,72
Rafael Rafinha,2015-01-28,66,70,72
Rafael Rafinha,2015-01-30,66,70,72
Rafael Rafinha,2015-02-06,66,70,72
Rafael Rafinha,2015-02-13,66,70,72
Rafael Rafinha,2015-02-20,66,70,72
Rafael Rafinha,2015-02-27,66,70,72
Rafael Rafinha,2015-03-06,66,70,72
Rafael Rafinha,2015-03-10,66,70,72
Rafael Rafinha,2015-03-13,66,70,72
Rafael Rafinha,2015-03-20,66,70,72
Rafael Rafinha,2015-03-27,66,70,72
Rafael Rafinha,2015-04-01,66,70,72
Rafael Rafinha,2015-04-10,66,70,72
Rafael Rafinha,2015-04-17,66,70,72
Rafael Rafinha,2015-04-24,66,70,72
Rafael Rafinha,2015-05-01,65,70,72
Rafael Rafinha,2015-05-08,65,70,72
Rafael Rafinha,2015-05-15,65,70,72
Rafael Rafinha,2015-05-22,65,70,72
Rafael Rafinha,2015-05-29,65,70,72
Rafael Rafinha,2015-06-05,65,70,72
Rafael Rafinha,2015-06-12,65,70,72
Rafael Rafinha,2015-06-19,65,70,72
Rafael Rafinha,2015-06-26,65,70,72
Rafael Rafinha,2015-07-03,65,70,72
Rafael Rafinha,2015-07-10,65,70,72
Rafael Rafinha,2015-07-16,65,70,72
Rafael Rafinha,2015-07-24,65,70,72
Rafael Rafinha,2015-07-31,65,70,72
Rafael Rafinha,2015-08-07,65,70,72
Rafael Rafinha,2015-08-14,65,70,72
Rafael Rafinha,2015-08-21,65,70,72
Rafael Rafinha,2015-08-27,65,70,72
Rafael Rafinha,2015-09-01,65,70,72
Rafael Rafinha,2015-09-04,65,70,72
Rafael Rafinha,2015-09-10,65,70,72
Rafael Rafinha,2015-09-21,68,70,64
Rafael Rafinha,2015-09-25,68,70,64
Rafael Rafinha,2015-10-02,68,69,59
Rafael Rafinha,2015-10-09,68,69,59
Rafael Rafinha,2015-10-16,68,69,59
Rafael Rafinha,2015-10-19,68,69,59
Rafael Rafinha,2015-10-23,68,69,59
Rafael Rafinha,2015-10-30,68,69,59
Rafael Rafinha,2015-11-06,68,69,59
Rafael Rafinha,2015-11-12,68,69,59
Rafael Rafinha,2015-11-19,68,69,59
Rafael Rafinha,2015-11-26,68,69,59
Rafael Rafinha,2015-12-03,68,69,59
Rafael Rafinha,2015-12-10,68,69,59
Rafael Rafinha,2015-12-17,68,69,59
Rafael Rafinha,2015-12-24,68,69,59
Rafael Rafinha,2015-12-30,68,69,59
Rafael Rafinha,2016-01-07,68,69,59
Rafael Rafinha,2016-01-14,68,69,59
Rafael Rafinha,2016-01-21,68,69,59
Rafael Rafinha,2016-01-28,68,69,59
Rafael Rafinha,2016-02-04,68,69,59
Rafael Rafinha,2016-02-11,68,69,59
Rafael Rafinha,2016-02-13,68,69,59
Rafael Rafinha,2016-02-18,68,69,59
Rafael Rafinha,2016-02-19,68,69,59
Rafael Rafinha,2016-02-25,68,69,59
Rafael Rafinha,2016-03-03,68,69,59
Rafael Rafinha,2016-03-10,68,69,59
Rafael Rafinha,2016-03-17,68,69,59
Rafael Rafinha,2016-03-24,68,69,59
Rafael Rafinha,2016-03-31,68,69,59
Rafael Rafinha,2016-04-07,68,69,59
Rafael Rafinha,2016-04-14,68,69,59
Rafael Rafinha,2016-04-21,68,69,59
Rafael Rafinha,2016-04-28,68,69,59
Rafael Rafinha,2016-05-05,68,69,59
Rafael Rafinha,2016-05-12,68,69,59
Rafael Rafinha,2016-05-19,68,69,59
Rafael Rafinha,2016-05-26,68,69,59
Rafael Rafinha,2016-06-02,68,69,59
Rafael Rafinha,2016-06-09,68,69,59
Rafael Rafinha,2016-06-16,68,69,59
Rafael Rafinha,2016-06-23,68,69,59
Rafael Rafinha,2016-06-30,68,69,59
Rafael Rafinha,2016-07-07,68,69,59
Rafael Rafinha,2016-07-14,68,69,59
Rafael Rafinha,2016-07-21,68,69,59
Rafael Rafinha,2016-07-28,68,69,59
Rafael Rafinha,2016-08-04,68,69,59
Rafael Rafinha,2016-08-11,68,69,59
Rafael Rafinha,2016-08-18,68,69,59
Rafael Rafinha,2016-08-26,68,69,59
Rafael Rafinha,2016-09-01,68,69,59
Rafael Rafinha,2016-09-08,68,69,59
Rafael Rafinha,2016-09-14,68,69,59
Rafael Rafinha,2016-09-20,69,69,59
Rafael Rafinha,2016-09-22,68,69,59
Rafael Rafinha,2016-09-29,69,69,59
Rafael Rafinha,2016-10-06,69,69,59
Rafael Rafinha,2016-10-13,69,69,59
Rafael Rafinha,2016-10-19,69,69,59
Rafael Rafinha,2016-10-27,69,69,59
Rafael Rafinha,2016-11-03,69,69,59
Rafael Rafinha,2016-11-07,69,69,59
Rafael Rafinha,2016-11-10,69,69,59
Rafael Rafinha,2016-11-14,69,69,59
Rafael Rafinha,2016-11-17,69,69,59
Rafael Rafinha,2016-11-21,69,69,59
Rafael Rafinha,2016-11-24,69,69,59
Rafael Rafinha,2016-11-28,69,69,59
Marko Poletanovic,2015-01-26,66,66,63
Marko Poletanovic,2015-01-30,66,66,63
Marko Poletanovic,2015-02-06,66,66,63
Marko Poletanovic,2015-02-13,66,66,63
Marko Poletanovic,2015-02-20,66,66,63
Marko Poletanovic,2015-02-27,66,66,63
Marko Poletanovic,2015-03-06,66,66,63
Marko Poletanovic,2015-03-10,66,66,63
Marko Poletanovic,2015-03-13,66,66,63
Marko Poletanovic,2015-03-20,66,66,63
Marko Poletanovic,2015-03-27,66,66,63
Marko Poletanovic,2015-04-01,66,66,63
Marko Poletanovic,2015-04-10,66,66,63
Marko Poletanovic,2015-04-17,66,66,63
Marko Poletanovic,2015-04-24,66,66,63
Marko Poletanovic,2015-05-01,66,66,63
Marko Poletanovic,2015-05-08,66,66,63
Marko Poletanovic,2015-05-15,66,66,63
Marko Poletanovic,2015-05-22,66,66,63
Marko Poletanovic,2015-05-29,66,66,63
Marko Poletanovic,2015-06-05,66,66,63
Marko Poletanovic,2015-06-12,66,66,63
Marko Poletanovic,2015-06-19,66,66,63
Marko Poletanovic,2015-06-26,66,66,63
Marko Poletanovic,2015-07-03,66,66,63
Marko Poletanovic,2015-07-10,66,66,63
Marko Poletanovic,2015-07-16,66,66,63
Marko Poletanovic,2015-07-24,66,66,63
Marko Poletanovic,2015-07-31,66,66,63
Marko Poletanovic,2015-08-07,66,66,63
Marko Poletanovic,2015-08-14,66,66,63
Marko Poletanovic,2015-08-21,66,66,63
Marko Poletanovic,2015-08-27,66,66,63
Marko Poletanovic,2015-09-01,66,66,63
Marko Poletanovic,2015-09-04,66,66,63
Marko Poletanovic,2015-09-10,66,66,63
Marko Poletanovic,2015-09-21,69,67,53
Marko Poletanovic,2015-09-25,69,67,53
Marko Poletanovic,2015-10-02,69,67,53
Marko Poletanovic,2015-10-09,69,67,53
Marko Poletanovic,2015-10-16,69,67,53
Marko Poletanovic,2015-10-19,69,67,53
Marko Poletanovic,2015-10-23,69,67,53
Marko Poletanovic,2015-10-30,69,67,53
Marko Poletanovic,2015-11-06,69,67,53
Marko Poletanovic,2015-11-12,68,66,53
Marko Poletanovic,2015-11-19,68,66,53
Marko Poletanovic,2015-11-26,67,66,53
Marko Poletanovic,2015-12-03,67,66,53
Marko Poletanovic,2015-12-10,67,66,53
Marko Poletanovic,2015-12-17,67,66,53
Marko Poletanovic,2015-12-24,67,66,53
Marko Poletanovic,2015-12-30,67,66,53
Marko Poletanovic,2016-01-14,67,66,53
Marko Poletanovic,2016-01-21,67,66,53
Marko Poletanovic,2016-01-28,67,66,53
Marko Poletanovic,2016-02-04,67,66,53
Marko Poletanovic,2016-02-11,67,66,53
Marko Poletanovic,2016-02-13,67,66,53
Marko Poletanovic,2016-02-18,67,66,53
Marko Poletanovic,2016-02-19,67,66,53
Marko Poletanovic,2016-02-25,67,66,53
Marko Poletanovic,2016-03-03,67,66,53
Marko Poletanovic,2016-03-10,67,66,53
Marko Poletanovic,2016-03-17,67,66,53
Marko Poletanovic,2016-03-24,67,66,53
Marko Poletanovic,2016-03-31,67,66,53
Marko Poletanovic,2016-04-07,67,66,53
Marko Poletanovic,2016-04-14,67,66,53
Marko Poletanovic,2016-04-21,67,66,53
Marko Poletanovic,2016-04-28,65,66,53
Marko Poletanovic,2016-05-05,65,66,53
Marko Poletanovic,2016-05-12,65,66,53
Marko Poletanovic,2016-05-19,65,66,53
Marko Poletanovic,2016-05-26,65,66,53
Marko Poletanovic,2016-06-02,65,66,53
Marko Poletanovic,2016-06-09,65,66,53
Marko Poletanovic,2016-06-16,65,66,53
Marko Poletanovic,2016-06-23,65,66,53
Marko Poletanovic,2016-06-30,65,66,53
Marko Poletanovic,2016-07-07,65,66,53
Marko Poletanovic,2016-07-14,65,66,53
Marko Poletanovic,2016-07-21,65,66,53
Marko Poletanovic,2016-07-28,65,66,53
Marko Poletanovic,2016-08-04,65,66,53
Marko Poletanovic,2016-08-11,65,66,53
Marko Poletanovic,2016-08-18,65,66,53
Marko Poletanovic,2016-08-26,65,66,53
Marko Poletanovic,2016-09-01,65,66,53
Marko Poletanovic,2016-09-08,65,66,53
Marko Poletanovic,2016-09-14,65,66,53
Marko Poletanovic,2016-09-22,65,66,53
Jeremy Perbet,2006-08-30,62,63,52
Jeremy Perbet,2007-08-30,69,66,63
Jeremy Perbet,2008-02-22,69,66,63
Jeremy Perbet,2008-08-30,65,65,63
Jeremy Perbet,2009-02-22,65,65,63
Jeremy Perbet,2010-02-22,65,65,63
Jeremy Perbet,2010-08-30,64,65,61
Jeremy Perbet,2011-08-30,68,66,55
Jeremy Perbet,2012-02-22,70,62,53
Jeremy Perbet,2012-08-31,69,62,53
Jeremy Perbet,2013-02-15,71,67,62
Jeremy Perbet,2013-02-22,71,67,62
Jeremy Perbet,2013-03-01,72,67,70
Jeremy Perbet,2013-03-04,72,67,70
Jeremy Perbet,2013-03-08,72,67,70
Jeremy Perbet,2013-03-15,72,67,70
Jeremy Perbet,2013-03-22,72,67,70
Jeremy Perbet,2013-03-28,72,67,70
Jeremy Perbet,2013-04-05,72,67,70
Jeremy Perbet,2013-04-12,72,67,70
Jeremy Perbet,2013-04-19,72,67,70
Jeremy Perbet,2013-04-26,72,67,70
Jeremy Perbet,2013-05-03,72,67,70
Jeremy Perbet,2013-05-10,72,67,70
Jeremy Perbet,2013-05-17,72,67,70
Jeremy Perbet,2013-05-24,72,67,70
Jeremy Perbet,2013-05-31,72,68,67
Jeremy Perbet,2013-06-07,72,68,67
Jeremy Perbet,2013-06-14,72,68,67
Jeremy Perbet,2013-06-21,72,68,67
Jeremy Perbet,2013-06-28,72,68,67
Jeremy Perbet,2013-07-05,72,68,67
Jeremy Perbet,2013-07-12,72,68,67
Jeremy Perbet,2013-07-19,72,68,67
Jeremy Perbet,2013-07-26,72,68,67
Jeremy Perbet,2013-08-02,72,68,67
Jeremy Perbet,2013-08-09,72,68,67
Jeremy Perbet,2013-08-16,72,68,67
Jeremy Perbet,2013-08-23,72,68,67
Jeremy Perbet,2013-08-30,72,68,67
Jeremy Perbet,2013-09-06,72,68,67
Jeremy Perbet,2013-09-13,72,68,67
Jeremy Perbet,2013-09-20,72,68,67
Jeremy Perbet,2013-09-20,72,68,67
Jeremy Perbet,2013-09-27,72,68,67
Jeremy Perbet,2013-10-04,72,68,67
Jeremy Perbet,2013-10-11,72,68,67
Jeremy Perbet,2013-10-18,72,68,67
Jeremy Perbet,2013-10-25,72,68,67
Jeremy Perbet,2013-11-01,72,68,67
Jeremy Perbet,2013-11-08,72,68,67
Jeremy Perbet,2013-11-15,72,68,67
Jeremy Perbet,2013-11-22,72,68,67
Jeremy Perbet,2013-11-29,72,68,67
Jeremy Perbet,2013-12-06,72,68,67
Jeremy Perbet,2013-12-13,72,68,67
Jeremy Perbet,2013-12-20,72,68,67
Jeremy Perbet,2013-12-27,72,68,67
Jeremy Perbet,2014-01-03,72,68,67
Jeremy Perbet,2014-01-10,72,68,67
Jeremy Perbet,2014-01-17,72,68,67
Jeremy Perbet,2014-01-24,72,68,67
Jeremy Perbet,2014-01-31,72,68,67
Jeremy Perbet,2014-02-07,72,68,67
Jeremy Perbet,2014-02-14,72,68,67
Jeremy Perbet,2014-02-21,72,68,67
Jeremy Perbet,2014-02-28,72,68,67
Jeremy Perbet,2014-03-07,72,68,67
Jeremy Perbet,2014-03-14,72,68,67
Jeremy Perbet,2014-03-21,72,68,67
Jeremy Perbet,2014-03-28,72,68,67
Jeremy Perbet,2014-04-04,72,68,67
Jeremy Perbet,2014-04-11,72,68,67
Jeremy Perbet,2014-04-18,72,68,67
Jeremy Perbet,2014-04-25,72,68,67
Jeremy Perbet,2014-05-02,72,68,67
Jeremy Perbet,2014-05-09,72,68,67
Jeremy Perbet,2014-05-16,72,68,67
Jeremy Perbet,2014-05-23,72,68,67
Jeremy Perbet,2014-05-30,72,68,67
Jeremy Perbet,2014-06-06,72,68,67
Jeremy Perbet,2014-06-13,72,68,67
Jeremy Perbet,2014-06-20,72,68,67
Jeremy Perbet,2014-07-18,72,68,67
Jeremy Perbet,2014-07-20,72,68,67
Jeremy Perbet,2014-07-25,72,68,67
Jeremy Perbet,2014-08-01,72,68,67
Jeremy Perbet,2014-08-08,72,68,67
Jeremy Perbet,2014-08-15,72,68,67
Jeremy Perbet,2014-08-22,72,68,67
Jeremy Perbet,2014-08-29,72,68,67
Jeremy Perbet,2014-09-05,72,68,67
Jeremy Perbet,2014-09-12,72,68,67
Jeremy Perbet,2014-09-18,71,68,66
